,datetime,temp,humidity,precip,preciptype,snowdepth,windgust,windspeed,sealevelpressure,solarradiation,solarenergy,uvindex,severerisk,conditions,year,rains
203,1980-07-22,76.6,54.68,0.0,0,0.0,0.0,11.9,1012.2,0.0,0.0,0.0,0.0,Clear,1980,False
204,1980-07-23,76.3,56.45,0.0,0,0.0,0.0,17.2,1010.6,0.0,0.0,0.0,0.0,Clear,1980,False
205,1980-07-24,77.2,59.38,0.0,0,0.0,0.0,20.6,1008.9,0.0,0.0,0.0,0.0,Clear,1980,False
206,1980-07-25,83.8,50.33,0.0,0,0.0,0.0,10.8,1008.2,0.0,0.0,0.0,0.0,Clear,1980,False
207,1980-07-26,83.0,50.5,0.0,0,0.0,0.0,9.3,1008.4,0.0,0.0,0.0,0.0,Clear,1980,False
208,1980-07-27,82.2,45.3,0.0,0,0.0,0.0,20.6,1007.6,0.0,0.0,0.0,0.0,Clear,1980,False
209,1980-07-28,79.3,48.91,0.0,0,0.0,0.0,11.9,1007.0,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
210,1980-07-29,81.8,43.27,0.0,0,0.0,0.0,13.2,1008.6,0.0,0.0,0.0,0.0,Clear,1980,False
211,1980-07-30,81.3,39.57,0.0,0,0.0,0.0,18.3,1011.2,0.0,0.0,0.0,0.0,Clear,1980,False
212,1980-07-31,84.1,37.03,0.0,0,0.0,0.0,13.1,1012.0,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
213,1980-08-01,82.8,42.73,0.0,0,0.0,0.0,12.0,1012.0,0.0,0.0,0.0,0.0,Clear,1980,False
214,1980-08-02,77.0,48.38,0.0,0,0.0,0.0,16.5,1010.5,0.0,0.0,0.0,0.0,Clear,1980,False
215,1980-08-03,72.2,61.45,0.0,0,0.0,0.0,17.2,1008.0,0.0,0.0,0.0,0.0,Clear,1980,False
216,1980-08-04,67.6,65.73,0.0,0,0.0,0.0,18.0,1006.7,0.0,0.0,0.0,0.0,Clear,1980,False
217,1980-08-05,67.3,67.68,0.0,0,0.0,0.0,16.6,1008.5,0.0,0.0,0.0,0.0,Clear,1980,False
218,1980-08-06,69.2,66.55,0.0,0,0.0,0.0,12.0,1010.3,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
219,1980-08-07,72.3,59.94,0.0,0,0.0,0.0,14.4,1009.9,0.0,0.0,0.0,0.0,Clear,1980,False
220,1980-08-08,71.0,62.24,0.0,0,0.0,0.0,18.3,1008.3,0.0,0.0,0.0,0.0,Clear,1980,False
221,1980-08-09,70.7,60.13,0.0,0,0.0,0.0,19.5,1008.4,0.0,0.0,0.0,0.0,Clear,1980,False
222,1980-08-10,72.8,56.28,0.0,0,0.0,0.0,13.6,1008.6,0.0,0.0,0.0,0.0,Clear,1980,False
223,1980-08-11,73.0,56.29,0.0,0,0.0,0.0,10.2,1007.8,0.0,0.0,0.0,0.0,Clear,1980,False
224,1980-08-12,72.5,56.88,0.0,0,0.0,0.0,17.2,1007.2,0.0,0.0,0.0,0.0,Clear,1980,False
225,1980-08-13,65.4,70.8,0.0,0,0.0,0.0,24.2,1008.1,0.0,0.0,0.0,0.0,Clear,1980,False
226,1980-08-14,63.9,73.0,0.0,0,0.0,0.0,26.4,1008.8,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
227,1980-08-15,67.5,68.54,0.0,0,0.0,0.0,14.1,1010.6,0.0,0.0,0.0,0.0,Clear,1980,False
228,1980-08-16,70.3,64.34,0.0,0,0.0,0.0,17.1,1010.6,0.0,0.0,0.0,0.0,Clear,1980,False
229,1980-08-17,69.1,65.68,0.0,0,0.0,0.0,14.3,1009.2,0.0,0.0,0.0,0.0,Clear,1980,False
230,1980-08-18,63.6,72.53,0.0,0,0.0,0.0,21.7,1007.8,0.0,0.0,0.0,0.0,Clear,1980,False
231,1980-08-19,67.2,69.17,0.0,0,0.0,0.0,14.6,1013.1,0.0,0.0,0.0,0.0,Clear,1980,False
232,1980-08-20,70.6,63.01,0.0,0,0.0,0.0,12.0,1015.0,0.0,0.0,0.0,0.0,Clear,1980,False
233,1980-08-21,70.1,64.0,0.0,0,0.0,0.0,17.5,1012.0,0.0,0.0,0.0,0.0,Clear,1980,False
234,1980-08-22,62.8,73.07,0.0,0,0.0,0.0,18.3,1009.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
235,1980-08-23,65.7,69.19,0.0,0,0.0,0.0,13.3,1012.6,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
236,1980-08-24,67.9,64.68,0.0,0,0.0,0.0,13.1,1014.3,0.0,0.0,0.0,0.0,Clear,1980,False
237,1980-08-25,68.7,63.08,0.0,0,0.0,0.0,13.9,1014.7,0.0,0.0,0.0,0.0,Clear,1980,False
238,1980-08-26,68.1,65.17,0.0,0,0.0,0.0,17.2,1014.2,0.0,0.0,0.0,0.0,Clear,1980,False
239,1980-08-27,66.4,67.09,0.0,0,0.0,0.0,13.7,1014.1,0.0,0.0,0.0,0.0,Clear,1980,False
240,1980-08-28,64.9,69.2,0.0,0,0.0,0.0,18.3,1014.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
241,1980-08-29,64.5,67.31,0.0,0,0.0,0.0,15.5,1016.7,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
242,1980-08-30,67.3,63.34,0.0,0,0.0,0.0,11.6,1016.6,0.0,0.0,0.0,0.0,Clear,1980,False
243,1980-08-31,69.8,62.72,0.0,0,0.0,0.0,13.6,1012.5,0.0,0.0,0.0,0.0,Clear,1980,False
244,1980-09-01,71.2,60.14,0.0,0,0.0,0.0,11.1,1011.2,0.0,0.0,0.0,0.0,Clear,1980,False
245,1980-09-02,68.9,61.65,0.0,0,0.0,0.0,19.6,1011.5,0.0,0.0,0.0,0.0,Clear,1980,False
246,1980-09-03,68.8,70.25,0.0,0,0.0,0.0,14.0,1011.5,0.0,0.0,0.0,0.0,Clear,1980,False
247,1980-09-04,70.1,64.94,0.0,0,0.0,0.0,9.3,1013.5,0.0,0.0,0.0,0.0,Clear,1980,False
248,1980-09-05,69.8,60.85,0.0,0,0.0,0.0,16.1,1014.0,0.0,0.0,0.0,0.0,Clear,1980,False
249,1980-09-06,63.8,67.69,0.0,0,0.0,0.0,20.6,1013.5,0.0,0.0,0.0,0.0,Clear,1980,False
250,1980-09-07,66.3,73.57,0.0,0,0.0,0.0,15.1,1010.7,0.0,0.0,0.0,0.0,Clear,1980,False
251,1980-09-08,70.0,67.25,0.0,0,0.0,0.0,16.1,1012.0,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
252,1980-09-09,68.9,67.11,0.0,0,0.0,0.0,16.1,1013.3,0.0,0.0,0.0,0.0,Clear,1980,False
253,1980-09-10,65.7,71.96,0.0,0,0.0,0.0,19.5,1014.5,0.0,0.0,0.0,0.0,Clear,1980,False
254,1980-09-11,68.3,69.9,0.0,0,0.0,0.0,11.0,1013.7,0.0,0.0,0.0,0.0,Clear,1980,False
255,1980-09-12,67.4,69.07,0.0,0,0.0,0.0,16.2,1010.4,0.0,0.0,0.0,0.0,Clear,1980,False
256,1980-09-13,63.4,66.66,0.0,0,0.0,0.0,17.9,1008.8,0.0,0.0,0.0,0.0,Clear,1980,False
257,1980-09-14,60.1,69.94,0.0,0,0.0,0.0,12.3,1014.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
258,1980-09-15,66.0,57.27,0.0,0,0.0,0.0,13.5,1014.1,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
259,1980-09-16,66.4,59.71,0.0,0,0.0,0.0,10.9,1014.2,0.0,0.0,0.0,0.0,Clear,1980,False
260,1980-09-17,70.6,54.48,0.0,0,0.0,0.0,11.0,1012.9,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
261,1980-09-18,67.6,64.26,0.0,0,0.0,0.0,12.0,1014.7,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
262,1980-09-19,64.5,73.44,0.0,0,0.0,0.0,11.4,1017.0,0.0,0.0,0.0,0.0,Clear,1980,False
263,1980-09-20,65.0,69.18,0.0,0,0.0,0.0,19.4,1013.3,0.0,0.0,0.0,0.0,Clear,1980,False
264,1980-09-21,66.2,55.97,0.0,0,0.0,0.0,16.0,1013.1,0.0,0.0,0.0,0.0,Clear,1980,False
265,1980-09-22,67.6,51.75,0.0,0,0.0,0.0,13.1,1014.1,0.0,0.0,0.0,0.0,Clear,1980,False
266,1980-09-23,70.2,49.33,0.0,0,0.0,0.0,9.0,1013.0,0.0,0.0,0.0,0.0,Clear,1980,False
267,1980-09-24,71.7,46.86,0.0,0,0.0,0.0,6.2,1010.3,0.0,0.0,0.0,0.0,Clear,1980,False
268,1980-09-25,72.5,52.27,0.0,0,0.0,0.0,8.3,1008.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
269,1980-09-26,67.1,63.1,0.0,0,0.0,0.0,14.8,1010.6,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
270,1980-09-27,63.0,69.1,0.0,0,0.0,0.0,15.1,1012.4,0.0,0.0,0.0,0.0,Clear,1980,False
271,1980-09-28,65.9,66.41,0.0,0,0.0,0.0,15.4,1013.1,0.0,0.0,0.0,0.0,Clear,1980,False
272,1980-09-29,70.7,60.24,0.0,0,0.0,0.0,7.2,1014.0,0.0,0.0,0.0,0.0,Clear,1980,False
273,1980-09-30,72.6,59.2,0.0,0,0.0,0.0,7.5,1014.6,0.0,0.0,0.0,0.0,Clear,1980,False
274,1980-10-01,74.5,53.98,0.0,0,0.0,0.0,8.3,1013.7,0.0,0.0,0.0,0.0,Clear,1980,False
275,1980-10-02,75.3,59.37,0.0,0,0.0,0.0,7.5,1013.0,0.0,0.0,0.0,0.0,Clear,1980,False
276,1980-10-03,75.9,55.6,0.0,0,0.0,0.0,5.7,1012.7,0.0,0.0,0.0,0.0,Clear,1980,False
277,1980-10-04,76.1,58.58,0.0,0,0.0,0.0,8.1,1012.3,0.0,0.0,0.0,0.0,Clear,1980,False
278,1980-10-05,71.6,64.19,0.0,0,0.0,0.0,8.3,1013.8,0.0,0.0,0.0,0.0,Clear,1980,False
279,1980-10-06,71.3,65.67,0.0,0,0.0,0.0,8.5,1015.2,0.0,0.0,0.0,0.0,Clear,1980,False
280,1980-10-07,74.0,58.92,0.0,0,0.0,0.0,9.2,1014.4,0.0,0.0,0.0,0.0,Clear,1980,False
281,1980-10-08,72.7,56.9,0.0,0,0.0,0.0,6.6,1011.9,0.0,0.0,0.0,0.0,Clear,1980,False
282,1980-10-09,71.7,58.12,0.0,0,0.0,0.0,13.0,1010.0,0.0,0.0,0.0,0.0,Clear,1980,False
283,1980-10-10,61.2,72.18,0.0,0,0.0,0.0,17.1,1012.6,0.0,0.0,0.0,0.0,Clear,1980,False
284,1980-10-11,60.3,73.95,0.0,0,0.0,0.0,13.9,1014.5,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
285,1980-10-12,62.1,75.72,0.01,0,0.0,0.0,12.1,1017.0,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1980,True
286,1980-10-13,56.6,88.07,0.0,0,0.0,0.0,13.7,1017.0,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
287,1980-10-14,54.2,73.49,0.0,0,0.0,0.0,16.2,1015.3,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
288,1980-10-15,55.9,58.57,0.0,0,0.0,0.0,16.9,1011.7,0.0,0.0,0.0,0.0,Clear,1980,False
289,1980-10-16,53.5,64.53,0.0,0,0.0,0.0,8.7,1013.2,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
290,1980-10-17,54.5,65.73,0.0,0,0.0,0.0,10.4,1019.0,0.0,0.0,0.0,0.0,Clear,1980,False
291,1980-10-18,56.2,68.75,0.0,0,0.0,0.0,7.4,1021.5,0.0,0.0,0.0,0.0,Clear,1980,False
292,1980-10-19,58.2,65.78,0.0,0,0.0,0.0,6.4,1020.3,0.0,0.0,0.0,0.0,Clear,1980,False
293,1980-10-20,60.6,65.59,0.0,0,0.0,0.0,9.1,1019.0,0.0,0.0,0.0,0.0,Clear,1980,False
294,1980-10-21,61.2,66.55,0.0,0,0.0,0.0,9.1,1016.8,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
295,1980-10-22,61.7,67.86,0.0,0,0.0,0.0,8.4,1015.2,0.0,0.0,0.0,0.0,Clear,1980,False
296,1980-10-23,62.0,65.36,0.0,0,0.0,0.0,5.3,1017.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
297,1980-10-24,59.6,72.42,0.0,0,0.0,0.0,13.6,1019.5,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
298,1980-10-25,57.5,85.68,0.0,0,0.0,0.0,13.2,1014.7,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
299,1980-10-26,54.9,77.18,0.0,0,0.0,0.0,7.8,1017.0,0.0,0.0,0.0,0.0,Clear,1980,False
300,1980-10-27,59.2,58.35,0.0,0,0.0,0.0,22.7,1019.8,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
301,1980-10-28,57.2,56.24,0.0,0,0.0,0.0,13.6,1025.4,0.0,0.0,0.0,0.0,Clear,1980,False
302,1980-10-29,56.9,65.92,0.0,0,0.0,0.0,8.9,1025.5,0.0,0.0,0.0,0.0,Clear,1980,False
303,1980-10-30,54.6,71.14,0.0,0,0.0,0.0,9.1,1021.5,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
304,1980-10-31,56.6,64.71,0.0,0,0.0,0.0,7.0,1019.7,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
305,1980-11-01,57.6,52.71,0.0,0,0.0,0.0,8.0,1021.0,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
306,1980-11-02,59.6,63.86,0.0,0,0.0,0.0,8.3,1022.1,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
307,1980-11-03,61.3,71.37,0.0,0,0.0,0.0,9.1,1022.8,0.0,0.0,0.0,0.0,Clear,1980,False
308,1980-11-04,60.4,75.9,0.0,0,0.0,0.0,5.8,1020.3,0.0,0.0,0.0,0.0,Clear,1980,False
309,1980-11-05,59.1,75.57,0.0,0,0.0,0.0,8.7,1017.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
310,1980-11-06,58.2,79.19,0.0,0,0.0,0.0,7.0,1017.4,0.0,0.0,0.0,0.0,Clear,1980,False
311,1980-11-07,61.6,83.89,0.01,0,0.0,0.0,17.4,1017.7,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1980,True
312,1980-11-08,55.1,76.9,0.0,0,0.0,0.0,10.5,1018.9,0.0,0.0,0.0,0.0,Clear,1980,False
313,1980-11-09,53.5,73.49,0.0,0,0.0,0.0,8.5,1015.9,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
314,1980-11-10,54.1,61.44,0.0,0,0.0,0.0,11.5,1014.0,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
315,1980-11-11,53.8,66.73,0.0,0,0.0,0.0,8.0,1015.2,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
316,1980-11-12,49.0,61.57,0.0,0,0.0,0.0,16.3,1019.2,0.0,0.0,0.0,0.0,Clear,1980,False
317,1980-11-13,47.4,60.79,0.0,0,0.0,0.0,8.5,1021.8,0.0,0.0,0.0,0.0,Clear,1980,False
318,1980-11-14,48.7,61.54,0.0,0,0.0,0.0,14.5,1023.8,0.0,0.0,0.0,0.0,Clear,1980,False
319,1980-11-15,55.2,40.46,0.0,0,0.0,0.0,21.9,1020.8,0.0,0.0,0.0,0.0,Clear,1980,False
320,1980-11-16,48.2,55.28,0.0,0,0.0,0.0,15.1,1022.6,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
321,1980-11-17,53.5,54.29,0.0,0,0.0,0.0,14.2,1024.5,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
322,1980-11-18,50.2,57.53,0.0,0,0.0,0.0,7.1,1025.0,0.0,0.0,0.0,0.0,Clear,1980,False
323,1980-11-19,49.2,65.57,0.0,0,0.0,0.0,12.2,1024.3,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
324,1980-11-20,48.1,68.81,0.0,0,0.0,0.0,10.1,1023.1,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
325,1980-11-21,48.0,75.62,0.0,0,0.0,0.0,9.6,1021.6,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
326,1980-11-22,53.1,98.57,0.06,0,0.0,0.0,13.1,1020.4,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1980,True
327,1980-11-23,54.6,93.16,0.01,0,0.0,0.0,11.0,1022.3,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1980,True
328,1980-11-24,51.4,60.06,0.0,0,0.0,0.0,22.9,1027.2,0.0,0.0,0.0,0.0,Clear,1980,False
329,1980-11-25,46.1,78.78,0.0,0,0.0,0.0,8.4,1028.5,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
330,1980-11-26,45.6,78.58,0.0,0,0.0,0.0,5.9,1028.1,0.0,0.0,0.0,0.0,Clear,1980,False
331,1980-11-27,46.9,78.51,0.0,0,0.0,0.0,8.8,1027.6,0.0,0.0,0.0,0.0,Clear,1980,False
332,1980-11-28,47.8,77.41,0.0,0,0.0,0.0,6.2,1021.8,0.0,0.0,0.0,0.0,Clear,1980,False
333,1980-11-29,51.9,85.03,0.0,0,0.0,0.0,12.8,1016.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
334,1980-11-30,54.4,74.57,0.0,0,0.0,0.0,14.6,1014.7,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
335,1980-12-01,45.3,79.25,0.0,0,0.0,0.0,6.2,1017.6,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
336,1980-12-02,53.8,81.45,0.12,0,0.0,0.0,18.4,1013.2,0.0,0.0,0.0,0.0,"Rain, Overcast",1980,True
337,1980-12-03,54.1,89.89,0.75,0,0.0,0.0,31.1,1005.7,0.0,0.0,0.0,0.0,"Rain, Overcast",1980,True
338,1980-12-04,50.5,79.68,0.26,0,0.0,0.0,22.8,1011.3,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1980,True
339,1980-12-05,41.6,87.38,0.0,0,0.0,0.0,8.9,1017.3,0.0,0.0,0.0,0.0,Clear,1980,False
340,1980-12-06,41.7,84.95,0.0,0,0.0,0.0,6.9,1016.7,0.0,0.0,0.0,0.0,Clear,1980,False
341,1980-12-07,42.9,62.85,0.0,0,0.0,0.0,21.1,1018.3,0.0,0.0,0.0,0.0,Clear,1980,False
342,1980-12-08,40.8,60.75,0.0,0,0.0,0.0,14.0,1025.7,0.0,0.0,0.0,0.0,Clear,1980,False
343,1980-12-09,38.9,75.13,0.0,0,0.0,0.0,9.1,1028.5,0.0,0.0,0.0,0.0,Clear,1980,False
344,1980-12-10,39.7,81.28,0.0,0,0.0,0.0,7.5,1030.1,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
345,1980-12-11,38.6,88.75,0.0,0,0.0,0.0,5.6,1025.3,0.0,0.0,0.0,0.0,Clear,1980,False
346,1980-12-12,39.8,88.62,0.0,0,0.0,0.0,6.7,1020.0,0.0,0.0,0.0,0.0,Clear,1980,False
347,1980-12-13,38.9,92.73,0.0,0,0.0,0.0,4.6,1024.4,0.0,0.0,0.0,0.0,Clear,1980,False
348,1980-12-14,39.1,92.05,0.0,0,0.0,0.0,5.3,1028.3,0.0,0.0,0.0,0.0,Clear,1980,False
349,1980-12-15,43.5,86.13,0.0,0,0.0,0.0,6.3,1025.5,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
350,1980-12-16,46.5,84.59,0.0,0,0.0,0.0,6.5,1020.8,0.0,0.0,0.0,0.0,Clear,1980,False
351,1980-12-17,45.9,90.13,0.0,0,0.0,0.0,6.7,1017.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
352,1980-12-18,49.9,88.06,0.0,0,0.0,0.0,11.9,1018.0,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
353,1980-12-19,42.8,98.12,0.0,0,0.0,0.0,8.3,1021.3,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
354,1980-12-20,44.4,97.82,0.0,0,0.0,0.0,9.0,1021.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
355,1980-12-21,47.0,98.47,0.37,0,0.0,0.0,11.2,1020.7,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1980,True
356,1980-12-22,51.7,96.69,0.0,0,0.0,0.0,10.8,1023.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
357,1980-12-23,51.3,89.21,0.0,0,0.0,0.0,7.7,1024.1,0.0,0.0,0.0,0.0,Overcast,1980,False
358,1980-12-24,48.4,94.38,0.0,0,0.0,0.0,10.1,1026.5,0.0,0.0,0.0,0.0,Overcast,1980,False
359,1980-12-25,51.4,90.46,0.0,0,0.0,0.0,10.5,1027.4,0.0,0.0,0.0,0.0,Overcast,1980,False
360,1980-12-26,48.9,96.0,0.0,0,0.0,0.0,9.7,1023.6,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
361,1980-12-27,48.0,97.58,0.0,0,0.0,0.0,11.7,1023.4,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
362,1980-12-28,46.7,97.96,0.0,0,0.0,0.0,8.8,1024.5,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
363,1980-12-29,47.1,97.85,0.0,0,0.0,0.0,9.4,1025.6,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
364,1980-12-30,44.1,97.88,0.0,0,0.0,0.0,9.6,1022.2,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
365,1980-12-31,43.1,98.13,0.0,0,0.0,0.0,7.8,1020.0,0.0,0.0,0.0,0.0,Partially cloudy,1980,False
366,1981-01-01,41.0,97.92,0.0,0,0.0,0.0,8.3,1020.6,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
367,1981-01-02,40.3,97.85,0.0,0,0.0,0.0,6.4,1020.9,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
368,1981-01-03,45.9,96.02,0.06,0,0.0,0.0,9.4,1022.3,0.0,0.0,0.0,0.0,"Rain, Overcast",1981,True
369,1981-01-04,49.0,91.77,0.0,0,0.0,0.0,14.0,1021.9,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
370,1981-01-05,46.2,94.44,0.0,0,0.0,0.0,8.9,1020.3,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
371,1981-01-06,44.6,95.69,0.0,0,0.0,0.0,11.5,1020.5,0.0,0.0,0.0,0.0,Overcast,1981,False
372,1981-01-07,44.5,92.83,0.0,0,0.0,0.0,9.1,1018.9,0.0,0.0,0.0,0.0,Overcast,1981,False
373,1981-01-08,43.1,94.29,0.0,0,0.0,0.0,12.9,1020.0,0.0,0.0,0.0,0.0,Overcast,1981,False
374,1981-01-09,41.1,95.08,0.0,0,0.0,0.0,9.0,1022.2,0.0,0.0,0.0,0.0,Overcast,1981,False
375,1981-01-10,40.1,97.29,0.0,0,0.0,0.0,8.6,1021.6,0.0,0.0,0.0,0.0,Overcast,1981,False
376,1981-01-11,39.0,97.34,0.0,0,0.0,0.0,7.4,1021.4,0.0,0.0,0.0,0.0,Overcast,1981,False
377,1981-01-12,43.3,92.48,0.0,0,0.0,0.0,12.2,1021.8,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
378,1981-01-13,45.4,86.49,0.0,0,0.0,0.0,4.6,1021.5,0.0,0.0,0.0,0.0,Clear,1981,False
379,1981-01-14,45.2,88.93,0.0,0,0.0,0.0,10.1,1019.6,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
380,1981-01-15,49.5,85.78,0.0,0,0.0,0.0,8.5,1014.4,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
381,1981-01-16,52.9,89.42,0.02,0,0.0,0.0,9.1,1015.2,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1981,True
382,1981-01-17,53.1,91.04,0.03,0,0.0,0.0,10.2,1019.4,0.0,0.0,0.0,0.0,"Rain, Overcast",1981,True
383,1981-01-18,53.3,90.63,0.0,0,0.0,0.0,9.7,1020.8,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
384,1981-01-19,53.5,93.71,0.0,0,0.0,0.0,14.3,1019.6,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
385,1981-01-20,52.0,95.01,0.02,0,0.0,0.0,10.8,1018.4,0.0,0.0,0.0,0.0,"Rain, Overcast",1981,True
386,1981-01-21,54.2,93.49,0.0,0,0.0,0.0,10.7,1016.9,0.0,0.0,0.0,0.0,Overcast,1981,False
387,1981-01-22,53.3,89.71,0.89,0,0.0,0.0,11.0,1015.1,0.0,0.0,0.0,0.0,"Rain, Overcast",1981,True
388,1981-01-23,51.2,92.34,0.4,0,0.0,0.0,21.0,1018.8,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1981,True
389,1981-01-24,44.5,87.53,0.0,0,0.0,0.0,10.4,1023.7,0.0,0.0,0.0,0.0,Clear,1981,False
390,1981-01-25,43.2,78.46,0.0,0,0.0,0.0,17.7,1020.3,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
391,1981-01-26,45.0,89.16,0.28,0,0.0,0.0,11.8,1017.3,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1981,True
392,1981-01-27,49.3,89.52,1.05,0,0.0,0.0,28.0,1005.3,0.0,0.0,0.0,0.0,"Rain, Overcast",1981,True
393,1981-01-28,50.2,82.9,0.64,0,0.0,0.0,25.0,1008.0,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1981,True
394,1981-01-29,46.1,83.7,0.12,0,0.0,0.0,19.1,1012.5,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1981,True
395,1981-01-30,44.6,80.14,0.0,0,0.0,0.0,9.9,1023.1,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
396,1981-01-31,42.5,77.31,0.0,0,0.0,0.0,15.7,1027.9,0.0,0.0,0.0,0.0,Clear,1981,False
397,1981-02-01,42.2,80.68,0.0,0,0.0,0.0,7.4,1028.1,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
398,1981-02-02,46.7,81.09,0.0,0,0.0,0.0,10.2,1025.2,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
399,1981-02-03,43.8,82.15,0.0,0,0.0,0.0,5.5,1021.3,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
400,1981-02-04,45.1,81.01,0.0,0,0.0,0.0,7.4,1022.0,0.0,0.0,0.0,0.0,Clear,1981,False
401,1981-02-05,45.9,86.38,0.0,0,0.0,0.0,11.0,1019.7,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
402,1981-02-06,46.7,81.53,0.0,0,0.0,0.0,9.2,1019.0,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
403,1981-02-07,44.5,89.38,0.0,0,0.0,0.0,8.2,1020.4,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
404,1981-02-08,46.4,90.27,0.05,0,0.0,0.0,9.2,1014.9,0.0,0.0,0.0,0.0,"Rain, Overcast",1981,True
405,1981-02-09,49.8,86.87,0.02,0,0.0,0.0,11.5,1013.1,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1981,True
406,1981-02-10,49.2,88.33,0.01,0,0.0,0.0,9.1,1019.3,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1981,True
407,1981-02-11,55.1,85.74,0.04,0,0.0,0.0,9.6,1022.8,0.0,0.0,0.0,0.0,"Rain, Partially cloudy",1981,True
408,1981-02-12,53.3,85.67,0.0,0,0.0,0.0,9.0,1024.7,0.0,0.0,0.0,0.0,Partially cloudy,1981,False
