,Year,Company Name,CEC Plant ID,Plant Name,State,Capacity (MW),Net MWh,type
293,2021.0,Duke Energy Renewables,S9409,Highlander Solar 1 (SEPV8),CA,12.0,29526.0,pv
294,2021.0,Duke Energy Renewables,S9410,Highlander Solar 2 (SEPV9),CA,9.0,22491.0,pv
295,2021.0,Hollister Solar LLC,S0428,Hollister Solar,CA,1.5,3993.0,pv
296,2021.0,Pacific Gas & Electric (PG&E),S0177,Huron Solar Station,CA,20.0,35018.0,pv
297,2021.0,Not Available,S9300,Ignite Solar LLC_(Achomawi),CA,1.5,1971.0,pv
298,2021.0,Not Available,S9301,Ignite Solar LLC_(Ahjumawi),CA,1.5,1971.0,pv
299,2021.0,Not Available,S9195,Ignite Solar LLC_(Alkali Gardner A),CA,1.5,1971.0,pv
300,2021.0,Not Available,S9196,Ignite Solar LLC_(Merced Ave A),CA,1.5,1971.0,pv
301,2021.0,Not Available,S9197,Ignite Solar LLC_(Merced Ave B),CA,1.5,1971.0,pv
302,2021.0,Not Available,S9198,Ignite Solar LLC_(Merced Ave C),CA,1.5,1971.0,pv
303,2021.0,Not Available,S9320,ImModo California 1 LLC_(Alta 1),CA,1.5,1971.0,pv
304,2021.0,Not Available,S9321,ImModo California 1 LLC_(Alta 3),CA,1.5,1971.0,pv
305,2021.0,Not Available,S9322,ImModo California 1 LLC_(Alta 4),CA,1.5,1971.0,pv
306,2021.0,Not Available,S9323,ImModo California 1 LLC_(Alta 5),CA,1.5,1971.0,pv
307,2021.0,Not Available,S9324,ImModo California 1 LLC_(Alta 6),CA,1.5,1971.0,pv
308,2021.0,Not Available,S9325,ImModo California 1 LLC_(East Orosi 1),CA,1.5,1971.0,pv
309,2021.0,Not Available,S9326,ImModo California 1 LLC_(East Orosi 2),CA,1.5,1971.0,pv
310,2021.0,Not Available,S9327,ImModo California 1 LLC_(East Orosi 3),CA,1.5,1971.0,pv
311,2021.0,Tenaska Inc.,S0255,Imperial Solar Energy Center South,CA,128.9,288497.0,pv
312,2021.0,Tenaska Inc.,S0440,Imperial Solar Energy Center West,CA,148.7,396367.0,pv
313,2021.0,D. E. Shaw,S0696,Imperial Valley Solar 2,CA,150.0,384189.0,pv
314,2021.0,Onward Energy,S0342,Imperial Valley Solar Company (IVSC) 2 LLC,CA,20.0,45908.0,pv
315,2021.0,Not Available,S9112,Independence HS,CA,1.2,1897.0,pv
316,2021.0,Intertie,S0221,Industry MetroLink PV 1,CA,1.5,1028.0,pv
317,2021.0,S-Power (Sustainable Power Group),S9277,Industry Solar Power Generation Station 1,CA,1.5,4159.0,pv
318,2021.0,Not Available,S9067,Inergy Propoane LLC,CA,1.0,1622.0,pv
319,2021.0,Not Available,S9050,Ingomar Packing Co.,CA,1.0,1622.0,pv
320,2021.0,Not Available,S9098,Intel Corporation,CA,1.0,1653.0,pv
321,2021.0,Tesla Inc.,S0622,Intel Corporation - Folsom Carport Phase 1,CA,1.1,598.0,pv
322,2021.0,Not Available,S9096,Intel Corporation - Folsom Carport Phase 2,CA,1.0,483.0,pv
323,2021.0,Tesla Inc.,S0629,Intel Corporation - Folsom Carport Phase 3,CA,6.4,7499.0,pv
324,2021.0,Longroad Energy,S0114,Ironwood State Prison,CA,1.0,1712.0,pv
325,2021.0,Not Available,S0357,Ironwood State Prison II,CA,4.0,7008.0,pv
326,2021.0,Not Available,S9122,Irrigation District South San Joaquin,CA,1.3,2027.0,pv
327,2021.0,Tulare PV I LLC,S0348,Ivanhoe Solar,CA,3.5,6478.0,pv
328,2021.0,Imperial Irrigation District,S0161,IVSC1 - (SunPeak 1) - 23MW PV,CA,23.0,33583.0,pv
329,2021.0,Not Available,S9033,Jackson Michael,CA,1.0,1622.0,pv
330,2021.0,Not Available,S0594,Jacumba Solar Farm,CA,20.0,43364.0,pv
331,2021.0,Not Available,S9104,JATCO,CA,1.1,1712.0,pv
332,2021.0,Not Available,S9203,Josh Energy LLC,CA,1.5,2628.0,pv
333,2021.0,Not Available,S9227,JRam Solar 1 LLC,CA,1.5,2628.0,pv
334,2021.0,Not Available,S9228,JRam Solar 2 LLC,CA,1.5,2628.0,pv
335,2021.0,Not Available,S9229,JRam Solar 3 LLC,CA,1.0,1752.0,pv
336,2021.0,Sacramento PV Energy LLC,S9412,Jurupa Valley Solar PV,CA,1.5,2795.0,pv
337,2021.0,Onward Energy,S0319,Kansas LLC,CA,20.0,47158.0,pv
338,2021.0,Clearway Energy,S0260,Kansas South,CA,20.0,51519.0,pv
339,2021.0,Not Available,S9193,KDW Solar 1 LLC (KDW Solar 1 ),CA,1.5,2628.0,pv
340,2021.0,Not Available,S9199,KDW Solar 2 LLC,CA,1.5,1971.0,pv
341,2021.0,Not Available,S9230,Kell Solar 1 LLC,CA,1.0,1752.0,pv
342,2021.0,Not Available,S9231,Kell Solar 2 LLC,CA,1.0,1752.0,pv
343,2021.0,Onward Energy,S0315,Kent South LLC,CA,20.0,48441.0,pv
344,2021.0,Not Available,S9106,Kern County Water Agency,CA,1.1,1784.0,pv
345,2021.0,Not Available,S9152,Kern County Water Agency,CA,4.1,6689.0,pv
346,2021.0,Not Available,S9204,Kern River (Bena B),CA,1.5,2628.0,pv
347,2021.0,Not Available,S0301,Kettleman Solar,CA,1.0,2613.0,pv
348,2021.0,CD Arevon USA Inc.,S0566,Kingbird Solar A,CA,20.7,58831.0,pv
349,2021.0,CD Arevon USA Inc.,S0567,Kingbird Solar B,CA,20.7,58236.0,pv
350,2021.0,Tulare PV I LLC,S9181,Kingsburg Solar (1 & 2),CA,3.0,7156.0,pv
351,2021.0,Silicon Ranch Corporation,S0377,Kohl's - San Bernardino - Central,CA,1.0,1648.0,pv
352,2021.0,Longroad Energy,S0370,Kohl's - San Bernardino - Mill,CA,1.0,1455.0,pv
353,2021.0,Konoike Pacific California Inc,S0144,Konoike Pacific California Inc,CA,1.4,1730.0,pv
354,2021.0,Sacramento PV Energy LLC,S0155,Kost (Fleshman Solar Farm),CA,3.0,5500.0,pv
355,2021.0,L-8 Solar Project LLC,S0226,L-8 Solar Project,CA,1.5,2175.0,pv
356,2021.0,LA County MTA/Metro,S0183,LA County MTA/Metro,CA,1.0,1840.0,pv
357,2021.0,Los Angeles Community College District,S0152,LA Harbor College,CA,2.1,2841.0,pv
358,2021.0,X-Elio North America Inc.,S0179,La Joya Del Sol,CA,1.5,867.0,pv
359,2021.0,Not Available,S0592,Lancaster B,CA,3.0,7582.0,pv
360,2021.0,Not Available,S9232,Lancaster Del Sur Ranch C2 LLC,CA,1.5,2628.0,pv
361,2021.0,S-Power (Sustainable Power Group),S9413,Lancaster Dry Farm Ranch B,CA,5.0,12654.0,pv
362,2021.0,S-Power (Sustainable Power Group),S9415,Lancaster Little Rock C Solar PV,CA,5.0,10642.0,pv
363,2021.0,Not Available,S0670,Lancaster Solar,CA,5.5,8146.0,pv
364,2021.0,Clenera - Renewable Energy,S9233,Lancaster Solar 1 LLC,CA,1.5,3382.0,pv
365,2021.0,Clenera - Renewable Energy,S9234,Lancaster Solar 2 LLC,CA,1.5,3330.0,pv
366,2021.0,S-Power (Sustainable Power Group),S0612,Lancaster WAD B,CA,3.0,7278.0,pv
367,2021.0,Not Available,S9287,LanWest Solar Farm LLC,CA,3.5,4599.0,pv
368,2021.0,Los Angeles Community College District,S0219,LAPC Carport Shade Structures (Los Angeles Pierce College),CA,2.1,3313.0,pv
369,2021.0,Lemoore PV 1 LLC,S0571,Lemoore PV 1 LLC,CA,1.5,2542.0,pv
370,2021.0,Not Available,S9235,Leolani Solar 1 LLC,CA,1.5,2628.0,pv
371,2021.0,Not Available,S9236,Leolani Solar 2 LLC,CA,1.0,1752.0,pv
372,2021.0,Not Available,S9268,Lincoln Solar Millenium Fund LLC_(Lincoln Solar #A),CA,1.5,1971.0,pv
373,2021.0,Not Available,S9269,Lincoln Solar Millenium Fund LLC_(Lincoln Solar #B),CA,1.5,1971.0,pv
374,2021.0,Not Available,S9270,Lincoln Solar Millenium Fund LLC_(Nicholas Solar #C),CA,1.5,1971.0,pv
375,2021.0,Tulare PV I LLC,S0609,Lindsay Solar,CA,4.0,7429.0,pv
376,2021.0,Longroad Energy,S0703,Little Bear Solar 1,CA,40.0,93133.0,pv
377,2021.0,Longroad Energy,S0704,Little Bear Solar 3,CA,20.0,53535.0,pv
378,2021.0,Longroad Energy,S0705,Little Bear Solar 4,CA,50.0,99336.0,pv
379,2021.0,Longroad Energy,S0706,Little Bear Solar 5,CA,50.0,107450.0,pv
380,2021.0,Not Available,S0589,Little Rock Pham Solar,CA,3.0,8226.0,pv
381,2021.0,Not Available,S9237,Lola Energy 1 LLC,CA,1.0,1752.0,pv
382,2021.0,Not Available,S9238,Lola Energy 2 LLC,CA,1.0,1752.0,pv
383,2021.0,Not Available,S9153,Loma Linda VA Health Care System,CA,2.8,4971.0,pv
384,2021.0,Not Available,S9032,Lomo Cold Storage LLC,CA,1.0,1622.0,pv
385,2021.0,EDP Renewables North America LLC,S0328,Lone Valley Solar Park 1,CA,10.0,22776.0,pv
386,2021.0,EDP Renewables North America LLC,S0329,Lone Valley Solar Park 2,CA,20.0,48533.0,pv
387,2021.0,Duke Energy Renewables,S0545,LongBoat Solar,CA,20.0,51041.0,pv
388,2021.0,Not Available,S9158,Los Angeles Community College District,CA,2.3,3998.0,pv
389,2021.0,Not Available,S9053,Los Gatos Tomato Products,CA,1.0,1622.0,pv
390,2021.0,Lost Hills Solar LLC,S0340,Lost Hills Solar,CA,20.0,56282.0,pv
391,2021.0,Not Available,S9059,Madera Community Hospital,CA,1.0,1622.0,pv
392,2021.0,Not Available,S0644,Manteca Land 1,CA,1.0,1836.0,pv
393,2021.0,Not Available,S9009,Mariani Packing Co. Inc.,CA,1.0,1566.0,pv
394,2021.0,Onward Energy,S0412,Maricopa West Solar PV,CA,20.0,36869.0,pv
395,2021.0,Not Available,S9068,Market & Second Inc/Real Energy,CA,1.0,1622.0,pv
396,2021.0,EDF Renewable Energy Inc,S0712,Maverick Solar,CA,125.0,332779.0,pv
397,2021.0,EDF Renewable Energy Inc,S0713,Maverick Solar 4,CA,100.0,298931.0,pv
398,2021.0,EDF Renewable Energy Inc,S0722,"Maverick Solar 6, LLC",CA,100.0,39644.0,pv
399,2021.0,EDF Renewable Energy Inc,S0723,"Maverick Solar 7, LLC",CA,132.0,6328.0,pv
400,2021.0,Not Available,S9034,Maxco Supply Inc.,CA,1.0,1622.0,pv
401,2021.0,McCoy Solar LLC,S0346,McCoy Solar LLC,CA,250.0,573364.0,pv
402,2021.0,S-Power (Sustainable Power Group),S0665,MCE Richmond Solar PV Project,CA,10.5,21054.0,pv
403,2021.0,AxInfra US LP,S0180,McHenry Solar Plant,CA,25.5,62259.0,pv
404,2021.0,Merced Solar LLC,S0429,Merced Solar,CA,1.5,4161.0,pv
405,2021.0,X-Elio North America Inc.,S0162,Meridian (Paso Robles Solar LLC),CA,1.1,1759.0,pv
406,2021.0,NLP Granger A82 LLC,S0584,Mesa Crest (Lilac),CA,3.0,7263.0,pv
407,2021.0,Not Available,S9132,Mid Valley Dairy,CA,1.5,2432.0,pv
408,2021.0,X-Elio North America Inc.,S0522,Midway Solar Farm I,CA,49.9,126391.0,pv
409,2021.0,Dominion Energy,S0600,"Midway Solar Farm II (96WI 8ME, LLC)",CA,30.8,73320.0,pv
410,2021.0,Not Available,S0595,Milliken Landfill Solar,CA,3.0,5138.0,pv
411,2021.0,Mission Solar LLC,S0430,Mission Solar,CA,1.5,4213.0,pv
412,2021.0,Not Available,S9205,MJ Power LLC,CA,1.5,2628.0,pv
413,2021.0,Tesla Inc.,S0621,Monterey Regional Water Pollution Control Agency,CA,1.1,882.0,pv
414,2021.0,Morelos Solar LLC,S0404,Morelos Solar Facility,CA,15.0,34858.0,pv
415,2021.0,"Coronal Lost Hills, LLC",S0435,Morgan Lancaster I LLC,CA,1.5,3606.0,pv
416,2021.0,"Imperial Valley Solar 3, LLC",S0655,Mount Signal Solar Farm V (IVS 3 LLC),CA,252.3,644906.0,pv
417,2021.0,Not Available,S9114,MTA,CA,1.2,1907.0,pv
418,2021.0,Not Available,S9023,Napa Valley College,CA,1.0,1622.0,pv
419,2021.0,S-Power (Sustainable Power Group),S9278,Navajo Solar Power Generation Station 1,CA,1.5,4106.0,pv
420,2021.0,Goldman Sachs,S0297,Naval Air Weapons Station China Lake,CA,11.1,24377.0,pv
421,2021.0,Not Available,S9128,Network Appliance,CA,1.4,2277.0,pv
422,2021.0,Not Available,S9069,Network Appliance/Chevron Energy Solutions,CA,1.0,1622.0,pv
423,2021.0,Not Available,S9279,Newberry Solar 1 LLC,CA,1.5,2628.0,pv
424,2021.0,Not Available,S9177,Nickel 1 (NLH1),CA,1.5,2271.0,pv
425,2021.0,Coronal Group LLC,S0538,Nicolis,CA,20.0,40152.0,pv
426,2021.0,Not Available,S9107,Nilsen Farms,CA,1.1,1796.0,pv
427,2021.0,Not Available,S9239,Niner Energy 1 LLC,CA,1.5,2628.0,pv
428,2021.0,Not Available,S9240,Niner Energy 2 LLC,CA,1.5,2628.0,pv
429,2021.0,Not Available,S9241,Niner Energy 3 LLC,CA,1.0,1752.0,pv
430,2021.0,S-Power (Sustainable Power Group),S0414,North Bay Solar 1,CA,1.0,2050.0,pv
431,2021.0,Silicon Ranch Corporation,S0358,North Kern State Prison,CA,1.0,1964.0,pv
432,2021.0,Not Available,S0359,North Kern State Prison II,CA,4.0,7008.0,pv
433,2021.0,S-Power (Sustainable Power Group),S0560,North Lancaster Ranch,CA,20.0,35159.0,pv
434,2021.0,Solar Power Inc,S0250,North Palm Springs 1A,CA,2.8,5659.0,pv
435,2021.0,Solar Power Inc,S0251,North Palm Springs 4A,CA,4.9,10289.0,pv
436,2021.0,Duke Energy Renewables,S0657,North Rosamond Solar,CA,151.1,349863.0,pv
437,2021.0,North Star Solar LLC,S0341,North Star Solar,CA,61.6,131300.0,pv
438,2021.0,Not Available,S9100,Norvartis Pharmaceuticals Corp,CA,1.0,1670.0,pv
439,2021.0,Blythe Solar 110 LLC,S0601,NRG Blythe Solar II LLC,CA,20.0,49767.0,pv
440,2021.0,Clearway Energy,S0238,NRG Solar Borrego I,CA,26.0,66212.0,pv
441,2021.0,NRG Solar Community I LLC,S0296,NRG Solar Community I LLC (SDSU Solar),CA,5.7,13763.0,pv
442,2021.0,Not Available,S9170,Oakley Solar Project,CA,1.5,2084.0,pv
443,2021.0,Clearway Energy,S0338,Oasis Solar,CA,20.0,51854.0,pv
444,2021.0,Not Available,S0671,Oasis Solar,CA,13.5,23454.0,pv
445,2021.0,Not Available,S9156,Occidental College Solar Project,CA,1.1,2001.0,pv
446,2021.0,Not Available,S9081,Ohlone Community College District,CA,1.0,1622.0,pv
447,2021.0,Not Available,S9126,Olam West Coast,CA,1.4,2192.0,pv
448,2021.0,Onward Energy,S0316,Old River One LLC,CA,20.0,45023.0,pv
449,2021.0,Not Available,S0641,One Ten Partners,CA,2.0,5777.0,pv
450,2021.0,Longroad Energy,S0306,Orion 1 Solar,CA,12.4,28885.0,pv
451,2021.0,Longroad Energy,S0307,Orion 2 Solar,CA,8.0,18428.0,pv
452,2021.0,Not Available,S9133,Oro Loma Sanitary District,CA,1.5,2449.0,pv
453,2021.0,S-Power (Sustainable Power Group),S9280,Otoe Solar Power Generation Station 1,CA,1.5,3524.0,pv
454,2021.0,Longroad Energy,S0363,Palm Springs SD - Cathedral City HS,CA,1.0,1341.0,pv
455,2021.0,Longroad Energy,S0365,Palm Springs SD - Palm Springs HS,CA,1.0,1496.0,pv
456,2021.0,Longroad Energy,S0367,Palm Springs SD - Rancho Mirage HS,CA,1.0,1589.0,pv
457,2021.0,CED California Holdings LLC,S0635,Panoche Valley Solar,CA,140.0,355996.0,pv
458,2021.0,Not Available,S9011,Paramount Farms Inc.,CA,1.0,1622.0,pv
459,2021.0,Not Available,S9265,Parducci 2MW PV Project (3) (2012 PV RFO - 1),CA,2.0,3504.0,pv
460,2021.0,Kona Solar LLC,S0441,Park Meridian,CA,1.5,2811.0,pv
461,2021.0,Not Available,S0361,Patton State Hospital II,CA,1.0,1750.0,pv
462,2021.0,SunPower Capital Services,S0543,Pearblossom Solar,CA,9.5,26446.0,pv
463,2021.0,Not Available,S9043,Peralta Community College Dist,CA,1.0,1622.0,pv
464,2021.0,Not Available,S9307,Petaluma Solar Millennium Fund LLC_(Petaluma Solar #1101),CA,1.5,1971.0,pv
465,2021.0,Not Available,S9308,Petaluma Solar Millennium Fund LLC_(Petaluma Solar #1102),CA,1.5,1971.0,pv
466,2021.0,Not Available,S0442,Pico Rivera,CA,0.9,1581.0,pv
467,2021.0,Los Angeles Community College District,S0181,Pierce College LACCD,CA,2.1,3679.0,pv
468,2021.0,Los Angeles Department of Water & Power (LADWP),S9160,Pine Tree Solar Project,CA,8.5,2721.0,pv
469,2021.0,Not Available,S0349,Pleasant Valley State Prison,CA,1.2,2979.0,pv
470,2021.0,Sacramento PV Energy LLC,S0154,Point Pleasant (Lawrence Solar Farm),CA,1.0,1439.0,pv
471,2021.0,Not Available,S9070,Pokka Bottling,CA,1.0,1622.0,pv
472,2021.0,Not Available,S9042,Pollution Control Monterey Reg'l Water,CA,1.0,1622.0,pv
473,2021.0,Port of Los Angeles,S0142,Port of Los Angeles Berth 93,CA,1.1,1927.0,pv
474,2021.0,Not Available,S9030,Port of Oakland,CA,1.0,1622.0,pv
475,2021.0,D. E. Shaw,S0597,"Portal Ridge B, LLC",CA,20.0,46448.0,pv
476,2021.0,D. E. Shaw,S0598,"Portal Ridge C, LLC",CA,11.4,30316.0,pv
477,2021.0,Tulare PV I LLC,S0151,Porterville Solar,CA,3.5,6713.0,pv
478,2021.0,Not Available,S9019,Power Agency Northern CA,CA,1.0,1622.0,pv
479,2021.0,Not Available,S9051,Power Agency Northern California,CA,1.0,1622.0,pv
480,2021.0,S-Power (Sustainable Power Group),S9281,Powhatan Solar Power Generation Station 1,CA,1.5,4199.0,pv
481,2021.0,Not Available,S9044,Primex Farms LLC,CA,1.0,1622.0,pv
482,2021.0,Not Available,S9294,Pristine Sun Fund 1 LLC_(2056_Jardine),CA,1.0,1314.0,pv
483,2021.0,Not Available,S9296,Pristine Sun Fund 1 LLC_(2059_Scherz),CA,0.8,985.0,pv
484,2021.0,Not Available,S9184,Pristine Sun Fund 1 LLC_(2094_Buzzelle),CA,1.3,1642.0,pv
485,2021.0,Not Available,S9183,Pristine Sun Fund 1 LLC_(2125_Jarvis),CA,1.0,1314.0,pv
486,2021.0,Pristine Sun LLC,S9310,Pristine Sun Fund 1 LLC_(2127_Harris),CA,1.3,2477.0,pv
487,2021.0,Not Available,S9267,Pristine Sun Fund 10 Fresno PGE LLC_(2097_Helton),CA,1.5,3741.0,pv
488,2021.0,Not Available,S9190,Pristine Sun Fund 10 Fresno PGE LLC_(2102_Christensen),CA,1.0,1314.0,pv
489,2021.0,Not Available,S9317,Pristine Sun Fund 5 LLC_(2020_Rolf),CA,0.5,657.0,pv
490,2021.0,Not Available,S9312,Pristine Sun Fund 5 LLC_(2021_Doran),CA,1.5,1971.0,pv
491,2021.0,Not Available,S9315,Pristine Sun Fund 5 LLC_(2039_Flournoy),CA,1.0,1314.0,pv
492,2021.0,Not Available,S9313,Pristine Sun Fund 5 LLC_(2040_Alvares),CA,1.5,1971.0,pv
493,2021.0,Not Available,S9319,Pristine Sun Fund 5 LLC_(2041_Alvares),CA,0.3,328.0,pv
494,2021.0,Not Available,S9318,Pristine Sun Fund 5 LLC_(2065_Rogers),CA,0.5,657.0,pv
495,2021.0,Not Available,S9302,Pristine Sun Fund 5 LLC_(2113_Fritzjarrell),CA,1.0,1314.0,pv
496,2021.0,Not Available,S9314,Pristine Sun Fund 5 LLC_(2119_Lvvorn),CA,1.0,1314.0,pv
497,2021.0,Not Available,S9316,Pristine Sun Fund 5 LLC_(2158_Stroing),CA,0.8,985.0,pv
498,2021.0,Not Available,S9185,Pristine Sun Fund 6 Butte PGE LLC_(2096_Cotton),CA,1.0,1314.0,pv
499,2021.0,Not Available,S9186,Pristine Sun Fund 6 Butte PGE LLC_(2129_Ballard),CA,1.0,1314.0,pv
500,2021.0,Not Available,S9298,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2050_Gomez),CA,0.5,657.0,pv
501,2021.0,Not Available,S9293,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2052_Cossa),CA,1.5,1971.0,pv
502,2021.0,Not Available,S9299,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2053_Pisciotta),CA,0.3,328.0,pv
503,2021.0,Not Available,S9297,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2103_Hill),CA,0.8,985.0,pv
504,2021.0,Not Available,S9295,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2163_Bray),CA,1.0,1314.0,pv
505,2021.0,Not Available,S9311,Pristine Sun Fund 8 Sutter PGE LLC_(2179_Smotherman),CA,0.5,657.0,pv
506,2021.0,Longroad Energy,S0368,Procter & Gamble - Oxnard,CA,1.0,1761.0,pv
507,2021.0,Plumas Sierra Rural Electric Cooperative,S0697,PSREC/SIAD Solar,CA,2.5,5992.0,pv
508,2021.0,Duke Energy Renewables,S9416,Pumpjack Solar 1 PV,CA,20.0,48851.0,pv
509,2021.0,Not Available,S9404,Putah Creek Solar Farm,CA,2.0,5230.0,pv
510,2021.0,CD Arevon USA Inc.,S0443,Quinto Solar PV Project,CA,108.0,275217.0,pv
511,2021.0,Not Available,S9206,Rachel Energy LLC,CA,1.5,2628.0,pv
512,2021.0,QE - Foresight Group US,S0261,Radiance Solar 4,CA,1.5,3459.0,pv
513,2021.0,QE - Foresight Group US,S0262,Radiance Solar 5,CA,1.5,3428.0,pv
514,2021.0,Sol Orchard,S0305,Ramona 1 & 2,CA,7.5,16473.0,pv
515,2021.0,San Diego Gas & Electric,S0634,Ramona Solar Energy Facility,CA,4.9,6210.0,pv
516,2021.0,Kona Solar LLC,S0446,Rancho Cucamonga Distribution #1,CA,1.8,3182.0,pv
517,2021.0,D. E. Shaw,S0602,Rancho Seco Solar,CA,10.9,22317.0,pv
518,2021.0,D. E. Shaw,S0701,Rancho Seco Solar II,CA,160.0,322305.0,pv
519,2021.0,Recurrent Energy LLC,S0536,RE Astoria,CA,100.0,300528.0,pv
520,2021.0,Recurrent Energy LLC,S0537,RE Astoria 2,CA,75.0,229793.0,pv
521,2021.0,Recurrent Energy LLC,S0530,RE Barren Ridge 1,CA,60.0,171284.0,pv
522,2021.0,Canadian Solar,S0284,RE Bruceville Solar 1,CA,5.0,11040.0,pv
523,2021.0,Canadian Solar,S0285,RE Bruceville Solar 2,CA,5.0,10996.0,pv
524,2021.0,Canadian Solar,S0286,RE Bruceville Solar 3,CA,5.0,10692.0,pv
525,2021.0,Goldman Sachs,S0294,RE Columbia 3,CA,10.0,22748.0,pv
526,2021.0,Canadian Solar,S0280,RE Dillard Road 1,CA,3.0,5564.0,pv
527,2021.0,Canadian Solar,S0281,RE Dillard Road 2,CA,3.0,6526.0,pv
528,2021.0,Canadian Solar,S0282,RE Dillard Road 3,CA,3.0,6309.0,pv
529,2021.0,Canadian Solar,S0283,RE Dillard Road 4,CA,0.4,775.0,pv
530,2021.0,Canadian Solar,S0205,RE Kammerer Road 1,CA,5.0,11177.0,pv
531,2021.0,Canadian Solar,S0206,RE Kammerer Road 2,CA,5.0,11250.0,pv
532,2021.0,Canadian Solar,S0207,RE Kammerer Road 3,CA,5.0,10968.0,pv
533,2021.0,Canadian Solar,S0211,RE McKenzie 1,CA,5.0,11700.0,pv
534,2021.0,Canadian Solar,S0212,RE McKenzie 2,CA,5.0,11799.0,pv
535,2021.0,Canadian Solar,S0213,RE McKenzie 3,CA,5.0,11706.0,pv
536,2021.0,Canadian Solar,S0214,RE McKenzie 4,CA,5.0,12234.0,pv
537,2021.0,Canadian Solar,S0215,RE McKenzie 5,CA,5.0,11511.0,pv
538,2021.0,Canadian Solar,S0216,RE McKenzie 6,CA,5.0,11549.0,pv
539,2021.0,Kaiser Permanente,S0220,RE Mohican,CA,1.0,1690.0,pv
540,2021.0,Recurrent Energy LLC,S0533,RE Mustang,CA,30.0,62020.0,pv
541,2021.0,Recurrent Energy LLC,S0534,RE Mustang 3,CA,40.0,75515.0,pv
542,2021.0,Recurrent Energy LLC,S0535,RE Mustang 4,CA,30.0,65459.0,pv
543,2021.0,PureGen Power,S0222,RE North Face,CA,1.0,2024.0,pv
544,2021.0,Canadian Solar,S0278,RE Rio Grande,CA,5.0,10447.0,pv
545,2021.0,Goldman Sachs,S0288,RE Rosamond One,CA,20.0,59404.0,pv
546,2021.0,Goldman Sachs,S0287,RE Rosamond Two,CA,20.0,44489.0,pv
547,2021.0,Goldman Sachs,S0724,RE Slate 1,CA,300.0,32350.0,pv
548,2021.0,Goldman Sachs,S0279,RE Victor Phelan Solar One,CA,17.5,45505.0,pv
549,2021.0,Not Available,S0673,Rector Solar,CA,17.3,24099.0,pv
550,2021.0,S-Power (Sustainable Power Group),S0431,Redcrest Solar Farm,CA,16.7,34417.0,pv
551,2021.0,Not Available,S0672,Redway Solar,CA,8.5,14894.0,pv
552,2021.0,Redwood Coast Energy Authority,S0726,Redwood Coast Airport Microgrid,CA,2.3,22.0,pv
553,2021.0,Not Available,S0652,Redwood Solar Farm 4,CA,20.0,48422.0,pv
554,2021.0,Not Available,S0321,Regulus Solar,CA,60.0,156763.0,pv
555,2021.0,Not Available,S9007,Rice Mill Inc. Far West,CA,1.0,1622.0,pv
556,2021.0,Duke Energy Renewables,S0565,Rio Bravo Solar I LLC (Pumpjack Solar2),CA,20.0,47895.0,pv
557,2021.0,Duke Energy Renewables,S0547,Rio Bravo Solar II (PMPJCK),CA,20.0,49398.0,pv
558,2021.0,Tesla Inc.,S0627,Rite Aid - Lancaster,CA,1.1,2500.0,pv
559,2021.0,South San Joaquin Irr District,S0120,Robert O. Schulz Solar Farm #1 and #2,CA,1.4,1568.0,pv
560,2021.0,Not Available,S9242,Rodeo Solar A2 LLC,CA,1.5,2628.0,pv
561,2021.0,Not Available,S9243,Rodeo Solar B2 LLC,CA,1.5,2628.0,pv
562,2021.0,S-Power (Sustainable Power Group),S9244,Rodeo Solar C2 LLC,CA,1.5,3489.0,pv
563,2021.0,S-Power (Sustainable Power Group),S9245,Rodeo Solar D2 LLC,CA,1.5,3341.0,pv
564,2021.0,Not Available,S9120,Roplast Industries Inc.,CA,1.2,2019.0,pv
565,2021.0,Clearway Energy,S0700,Rosamond Central,CA,192.0,581258.0,pv
566,2021.0,SunPower Capital Services,S0569,Rosamond West Solar 1 (Stanford Solar),CA,54.0,106728.0,pv
567,2021.0,SunPower Capital Services,S0570,Rosamond West Solar 2 (TID Solar),CA,54.0,125949.0,pv
568,2021.0,Not Available,S9266,Ruddick-2 2MW PV Project (4) (2012 PV RFO - 1),CA,2.0,3504.0,pv
569,2021.0,Not Available,S9000,Ruiz Foods,CA,1.0,1752.0,pv
570,2021.0,Tesla Inc.,S0660,Sacramento Regional County Sanitation District,CA,3.7,7609.0,pv
571,2021.0,Not Available,S9071,Salinas Valley Memorial Hospital,CA,1.0,1622.0,pv
572,2021.0,Bay4 Energy Services LLC,S0304,San Benito Smart Park,CA,1.5,3262.0,pv
573,2021.0,Longroad Energy,S0378,San Diego - Alta Rd. EMDF Canopy,CA,1.0,1380.0,pv
574,2021.0,San Diego County Regional Airport Authority,S0720,San Diego Airport Solar,CA,5.5,8193.0,pv
575,2021.0,San Diego City of,S0401,San Diego City Regional Airport Authority,CA,1.6,2803.0,pv
